Price,Volume,%Volume,Count,%Count,,,,,,,,,,,
"105.00 - 110.00",11877121,"0,0724267535738202",21,"0,0766423357664234",,,,,,,,,,,
"100.00 - 105.00",25892736,"0,157894056112082",54,"0,197080291970803",,,,,,,,,,,
"95.00 - 100.00",24471008,"0,149224350422883",39,"0,142335766423358",,,,,,,,,,,
"90.00 - 95.00",41578174,"0,253543949105799",61,"0,222627737226277",,,,,,,,,,,
"85.00 - 90.00",28800462,"0,175625386327728",47,"0,171532846715328",,,,,,,,,,,
"80.00 - 85.00",20376001,"0,124252973700185",36,"0,131386861313869",,,,,,,,,,,
"75.00 - 80.00",10992533,"0,0670325307575031",16,"0,0583941605839416",,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"MAA Statistics     Daily     17-Aug-2015 - 15-Sep-2016",,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down,,"Price Change (Close-Close)",,,Turnover,,
High,"110,01",2016/07/06,Max,3970792,2016/02/29,Advancing,83388310,Up,150,Up,"0,0438069824327329",2016/03/01,Max,"360725904,0815",2016/08/15
Low,75,2015/09/10,Min,135876,2015/11/27,Declining,79408542,Down,122,Down,"-0,0523412998810425",2016/02/04,Min,"12128441,8006",2015/11/27
Avg,"93,1966058394161",,Avg,"598496,47810219",,Total,163988035,Unch,1,Period,"0,102341614168549","17-Aug-2015 - 15-Sep-2016",Avg,"55483763,3649573",
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"MAA History     Daily     17-Aug-2015 - 15-Sep-2016",,,,,,,,,,,,,,,
2015/10/20,"85,84","0,140000000000001","0,0016336056009335","86,5","85,49","86,57",630735,"54315802,6589","479836855,444",,,,,,
2015/10/19,"85,7","1,73","0,0206025961652972","83,92","83,84","85,7",430842,"36669857,1308","425521052,7851",,,,,,
2015/10/16,"83,97","0,0799999999999983","0,000953629753248281","83,88","83,69","84,52",387415,"32568107,66","388851195,6543",,,,,,
2015/10/15,"83,89","2,06","0,0251741415128926","82,17","82,17","83,89",376009,"31296448,8876","356283087,9943",,,,,,
2015/10/14,"81,83","-0,969999999999999","-0,0117149758454106","83,14","81,72","83,14",354617,"29153634,6469","324986639,1067",,,,,,
2015/10/13,"82,8","-1,46000000000001","-0,017327320199383","83,33","82,1","83,955",437230,"36259964,3678","354140273,7536",,,,,,
2015/10/12,"84,26","0,0100000000000051","0,000118694362017865","84,37","82,51","84,91",373039,"31441167,4024","390400238,1214",,,,,,
2015/10/09,"84,25","0,269999999999996","0,00321505120266725","83,99","83,5","84,4",479967,"40339100,1843","358959070,719",,,,,,
2015/10/08,"83,98","0,390000000000001","0,00466562986003111","83,57","83,0801","84,1",318044,"26656723,2685","318619970,5347",,,,,,
2015/10/07,"83,59","0,710000000000008","0,00856660231660241","83,18","82,5901","83,59",489275,"40726854,892","291963247,2662",,,,,,
2015/10/06,"82,88","-1,34","-0,01591071004512","84,22","82,75","84,43",498742,"41594355,0911","251236392,3742",,,,,,
2015/10/05,"84,22","0,0600000000000023","0,000712927756654019","83,76","82,51","84,42",574527,"48258568,3349","292830747,4653",,,,,,
2015/10/02,"84,16","1,39","0,0167935242237526","82,54","81,72","84,16",474804,"39559790,3576","244572179,1304",,,,,,
2015/10/01,"82,77","0,899999999999991","0,0109930377427628","82,09","81,81","82,9",531859,"43815509,9954","205012388,7728",,,,,,
2015/09/30,"81,87","0,900000000000006","0,0111152278621712","81,46","80,9301","82,13",667725,"54477475,659","161196878,7774",,,,,,
2015/09/29,"80,97","1,65000000000001","0,020801815431165","79,63","79,07","81,07",538371,"43293429,7689","106719403,1184",,,,,,
2015/09/28,"79,32","-1,32000000000001","-0,0163690476190477","80,51","78,72","80,55",494766,"39267410,4048","63425973,3495",,,,,,
2015/09/25,"80,64","-0,120000000000005","-0,00148588410104018","80,8","80,03","81,48",560710,"45337036,4909","102693383,7543",,,,,,
2015/09/24,"80,76","-1,25999999999999","-0,0153621068032186","81,84","80,55",82,489018,"39570937,655","148030420,2452",,,,,,
2015/09/23,"82,02","1,64","0,0204030853446131","80,79","80,57","82,1749",570636,"46574984,4976","187601357,9002",,,,,,
2015/09/22,"80,38","-1,29000000000001","-0,0157952736622996","81,25","80,27","81,6475",811546,"65415234,1919","141026373,4026",,,,,,
2015/09/21,"81,67","0,450000000000003","0,00554050726422067","81,6","81,47","82,5",634906,"51950829,0757","206441607,5945",,,,,,
2015/09/18,"81,22","0,209999999999994","0,00259227255894326","80,19","80,19","82,57",990163,"80581557,644","154490778,5188",,,,,,
2015/09/17,"81,01","1,17","0,0146543086172345","79,83","79,57","82,44",707570,"57048855,8308","73909220,8748",,,,,,
2015/09/16,"79,84","1,19","0,0151303242212333","78,6","78,21","80,07",606277,"48300733,8922","16860365,044",,,,,,
2015/09/15,"78,65","0,820000000000007","0,0105357831170501","77,63","77,02","78,73",495277,"38724498,0612","-31440368,8482",,,,,,
2015/09/14,"77,83","0,159999999999997","0,00205999742500317","78,04","77,41","78,04",335016,"26044736,9442","-70164866,9094",,,,,,
2015/09/11,"77,67","1,63","0,0214360862703839","76,07","75,61","77,67",699849,"53896074,5699","-96209603,8536",,,,,,
2015/09/10,"76,04","0,609999999999999","0,00808696804984753",75,75,"76,84",553393,"42145356,4609","-150105678,4235",,,,,,
2015/09/09,"75,43","-0,919999999999987","-0,0120497707924032","76,84","75,32","77,4799",616684,"46894359,4492","-192251034,8844",,,,,,
2015/09/08,"76,35","0,289999999999992","0,00381277938469619","76,73","75,79","77,14",2218500,"168802366,0069","-145356675,4352",,,,,,
2015/09/04,"76,06","-1,8","-0,0231184176727459","77,05","75,485","77,32",354034,"26982346,6464","-314159041,4421",,,,,,
2015/09/03,"77,86","-0,200000000000003","-0,00256213169356909","78,82","77,8","79,06",395957,"30918722,1367","-287176694,7957",,,,,,
2015/09/02,"78,06","0,570000000000007","0,00735578784359282","78,04","77,33","79,13",354572,"27580857,2505","-256257972,659",,,,,,
2015/09/01,"77,49","-1,10000000000001","-0,0139966916910549","77,51","77,06","78,54",593338,"46129281,3572","-283838829,9095",,,,,,
2015/08/31,"78,59","-2,03999999999999","-0,0253007565422298","80,56","78,55","80,62",885300,"70180747,3946","-237709548,5523",,,,,,
2015/08/28,"80,63","0,259999999999991","0,00323503794948352","80,36","79,18","80,8",712121,"57244646,884","-167528801,1577",,,,,,
2015/08/27,"80,37","2,17","0,0277493606138108","79,01","78,18","80,81",805861,"64288974,5585","-224773448,0417",,,,,,
2015/08/26,"78,2","1,68000000000001","0,0219550444328281","77,87","76,56","78,37",560357,"43375947,6522","-289062422,6002",,,,,,
2015/08/25,"76,52","-1,13000000000001","-0,0145524790727625","79,17","76,46","83,16",938853,"73041441,5495","-332438370,2524",,,,,,
2015/08/24,"77,65","-3,31999999999999","-0,0410028405582314","78,65","77,61","80,3",890360,"70412104,6221","-259396928,7029",,,,,,
2015/08/21,"80,97","-1,87","-0,0225736359246741","81,81","80,97","82,56",940407,"76951118,9998","-188984824,0808",,,,,,
2015/08/20,"82,84","-0,789999999999992","-0,00944637091952639","83,04","82,58","83,62",718856,"59744047,5737","-112033705,081",,,,,,
2015/08/19,"83,63","-0,730000000000004","-0,00865339023233765","83,59","82,76","84,2899",1179954,"98694742,9851","-52289657,5073",,,,,,
2015/08/18,"84,36","0,230000000000004","0,00273386425769647","83,59","83,59","84,42",551609,"46405085,4778","46405085,4778",,,,,,
2015/08/17,"84,13",,,"83,19","82,31","84,16",491146,"41104985,0979",0,,,,,,
